run_id,retailer_id,retailer_name,collection_day,stage,status,attempted,ok,failed,success_rate,strategy_id,strategy_version,started_at,finished_at,error_category
20404bb2-5479-4a90-a611-0737169d0ba2,st-marche,St Marché,2026-07-11,discover,completed,30,30,0,1,st-marche-discovery-v3,3,2026-07-11T04:33:27.969Z,2026-07-11T04:33:31.336Z,
50f42a72-24a5-4cc5-bb48-3ab5bd2e79d5,st-marche,St Marché,2026-07-11,collect,completed,30,30,0,1,st-marche-extraction-v3,3,2026-07-11T04:33:36.073Z,2026-07-11T04:34:15.612Z,
25626653-9d23-4c81-a1d1-ec283453bbab,carrefour,Carrefour Mercado,2026-07-11,collect,partial,30,28,2,0.9333333333333333,carrefour-extraction-v3,3,2026-07-11T06:04:56.776Z,2026-07-11T06:05:31.281Z,
b68cf072-658c-4822-bb22-b358b9c40701,extra-mercado,Extra Mercado,2026-07-11,collect,partial,30,28,2,0.9333333333333333,extra-mercado-extraction-v2,2,2026-07-11T06:05:31.285Z,2026-07-11T06:06:00.049Z,
e8cf387e-adb1-43f2-a2b0-dfd1fd6acb6f,pao-de-acucar,Pão de Açúcar,2026-07-11,collect,completed,30,30,0,1,pao-de-acucar-extraction-v2,2,2026-07-11T06:06:00.053Z,2026-07-11T06:06:28.613Z,
0aac85d1-4465-4f12-b2bf-999b29f3153f,st-marche,St Marché,2026-07-11,collect,completed,30,30,0,1,st-marche-extraction-v3,3,2026-07-11T06:06:28.615Z,2026-07-11T06:07:09.076Z,
0ed8d42e-21f9-411c-817c-b084e4329a9e,carrefour,Carrefour Mercado,2026-07-11,discover,completed,120,120,0,1,carrefour-discovery-v5,5,2026-07-11T06:52:08.403Z,2026-07-11T06:52:13.340Z,
2793688a-f3b3-4ce4-8eb2-ec28aa4fd276,extra-mercado,Extra Mercado,2026-07-11,discover,completed,120,120,0,1,extra-mercado-discovery-v2,2,2026-07-11T06:52:53.109Z,2026-07-11T06:52:57.056Z,
4d23e1fd-2a97-455c-8920-da36877bd32d,pao-de-acucar,Pão de Açúcar,2026-07-11,discover,completed,120,120,0,1,pao-de-acucar-discovery-v2,2,2026-07-11T06:53:22.380Z,2026-07-11T06:53:25.473Z,
8f125f38-0c4b-4c2e-8d5b-0ae7ecc7bbaf,pao-de-acucar,Pão de Açúcar,2026-07-11,discover,completed,120,120,0,1,pao-de-acucar-discovery-v3,3,2026-07-11T06:58:03.555Z,2026-07-11T06:58:06.814Z,
3c4be69a-d41b-438d-89c2-b33c9eabc695,pao-de-acucar,Pão de Açúcar,2026-07-11,discover,completed,120,120,0,1,pao-de-acucar-discovery-v4,4,2026-07-11T07:01:04.762Z,2026-07-11T07:01:09.438Z,
8626ca8d-85cc-4172-85ec-b92b64fbed0a,st-marche,St Marché,2026-07-11,discover,failed,0,0,0,,st-marche-discovery-v4,4,2026-07-11T07:01:19.381Z,2026-07-11T07:01:22.614Z,network
a1bb7a52-ad3a-4850-9aa2-a9b700d280ea,st-marche,St Marché,2026-07-11,discover,completed,120,120,0,1,st-marche-discovery-v4,4,2026-07-11T07:05:21.721Z,2026-07-11T07:05:25.494Z,
288a8fb9-5879-4e48-9736-f97ba5eff838,carrefour,Carrefour Mercado,2026-07-11,discover,completed,2880,2880,0,1,carrefour-discovery-v5,5,2026-07-11T07:43:28.134Z,2026-07-11T07:44:43.207Z,
5dfd6c54-7e67-4dd7-a65e-b25a0efb1491,extra-mercado,Extra Mercado,2026-07-11,discover,completed,2545,2545,0,1,extra-mercado-discovery-v2,2,2026-07-11T07:44:43.213Z,2026-07-11T07:45:48.995Z,
9d7ecbb0-b848-4aca-998a-a0ae888ae824,pao-de-acucar,Pão de Açúcar,2026-07-11,discover,completed,2640,2640,0,1,pao-de-acucar-discovery-v4,4,2026-07-11T07:45:48.999Z,2026-07-11T07:46:56.034Z,
c93a4546-9d7f-4bd6-ac23-84ba1c05ecb0,st-marche,St Marché,2026-07-11,discover,completed,2500,2500,0,1,st-marche-discovery-v4,4,2026-07-11T07:46:56.038Z,2026-07-11T07:48:00.614Z,
7bfe8dd6-5075-4bab-94cd-66dda55a5306,carrefour,Carrefour Mercado,2026-07-11,collect,partial,2000,1812,188,0.906,carrefour-extraction-v4,4,2026-07-11T07:50:04.714Z,2026-07-11T07:58:30.988Z,
a9694ba2-afce-44a0-b9b4-688c07d873a4,extra-mercado,Extra Mercado,2026-07-11,collect,partial,2000,1974,26,0.987,extra-mercado-extraction-v2,2,2026-07-11T07:58:30.998Z,2026-07-11T08:06:50.692Z,
d72d59fa-c6a8-48bd-ac7d-4949a9363036,pao-de-acucar,Pão de Açúcar,2026-07-11,collect,partial,2000,1989,11,0.9945,pao-de-acucar-extraction-v2,2,2026-07-11T08:06:50.698Z,2026-07-11T08:15:14.463Z,
2a6f1f35-1b49-4196-8524-d0cd6449720e,st-marche,St Marché,2026-07-11,collect,completed,2000,2000,0,1,st-marche-extraction-v3,3,2026-07-11T08:15:14.469Z,2026-07-11T08:23:40.583Z,
